"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18985","Tablet TC_094:Successful Articles submenu Environment Art Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:15:24 UTC 2025","passed","Wed Dec 03 06:15:43 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","19622","Tablet TC_101:Successful Articles submenu Materials Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:07:43 UTC 2025","passed","Wed Dec 03 06:08:03 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","13253","Mobile TC_089:Successful Articles submenu News Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:14:15 UTC 2025","passed","Wed Dec 03 06:14:28 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","43824","Laptop TC_140:Successful redirection ICalender of event cards of all events @regression","Browser:Google Chrome","Wed Dec 03 06:11:43 UTC 2025","passed","Wed Dec 03 06:12:27 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","9595","Mobile TC_013:Successful Company Logo Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:10:32 UTC 2025","passed","Wed Dec 03 06:10:41 UTC 2025","Navbar","functional/3_Navbar/navbar.spec.js","",""
"","7314","Desktop TC_113:Check pagination of all events if present with oldest filter @regression","Browser:Google Chrome","Wed Dec 03 06:11:09 UTC 2025","passed","Wed Dec 03 06:11:16 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","13135","Tablet TC_108:Successful Articles submenu Promo Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:09:29 UTC 2025","passed","Wed Dec 03 06:09:42 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","12899","Tablet TC_126:Valid Search functionality in Online events @regression","Browser:Google Chrome","Wed Dec 03 06:07:04 UTC 2025","passed","Wed Dec 03 06:07:17 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","11072","Laptop TC_085:Articles Footer form Twitter redirection @regression","Browser:Google Chrome","Wed Dec 03 06:09:37 UTC 2025","passed","Wed Dec 03 06:09:48 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","7218","Tablet TC_113:Check pagination of all events if present with oldest filter @regression","Browser:Google Chrome","Wed Dec 03 06:11:13 UTC 2025","passed","Wed Dec 03 06:11:20 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","12262","Tablet TC_035:Successful redirection on workshops @regression","Browser:Google Chrome","Wed Dec 03 06:13:22 UTC 2025","passed","Wed Dec 03 06:13:35 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","24893","Desktop TC_051:Articles Popular button result with five filters applied @regression","Browser:Google Chrome","Wed Dec 03 06:11:05 UTC 2025","passed","Wed Dec 03 06:11:30 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","7933","Tablet TC_082:Articles Footer form Privacy Policy link @regression","Browser:Google Chrome","Wed Dec 03 06:09:05 UTC 2025","passed","Wed Dec 03 06:09:13 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","15181","Desktop TC_094:Successful Articles submenu Environment Art Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:15:11 UTC 2025","passed","Wed Dec 03 06:15:26 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","7287","Mobile TC_141:Successful redirection ICalender of event cards of online events @regression","Browser:Google Chrome","Wed Dec 03 06:12:34 UTC 2025","passed","Wed Dec 03 06:12:41 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","12520","Laptop TC_108:Successful Articles submenu Promo Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:09:27 UTC 2025","passed","Wed Dec 03 06:09:39 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","14637","Tablet TC_031:Successful redirection on Talent Platform submenu @regression","Browser:Google Chrome","Wed Dec 03 06:12:23 UTC 2025","passed","Wed Dec 03 06:12:38 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","14018","Laptop TC_109:Successful Articles submenu Scuplting Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:09:42 UTC 2025","passed","Wed Dec 03 06:09:56 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","8477","Laptop TC_159: Footer form Podcasts Round Table redirection @regression","Browser:Google Chrome","Wed Dec 03 06:15:29 UTC 2025","passed","Wed Dec 03 06:15:37 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","16791","Laptop TC_098:Successful Articles submenu Props Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:07:01 UTC 2025","passed","Wed Dec 03 06:07:18 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","81386","Mobile TC_073:Articles partners Image click redirection @regression","Browser:Google Chrome","Wed Dec 03 06:17:11 UTC 2025","passed","Wed Dec 03 06:18:32 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","8002","Desktop TC_159: Footer form Podcasts Round Table redirection @regression","Browser:Google Chrome","Wed Dec 03 06:15:26 UTC 2025","passed","Wed Dec 03 06:15:34 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","24100","Desktop TC_002:Successful login(Without session @regression)","Browser:Google Chrome","Wed Dec 03 06:07:18 UTC 2025","passed","Wed Dec 03 06:07:42 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","13501","Desktop TC_105:Successful Articles submenu events Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:08:40 UTC 2025","passed","Wed Dec 03 06:08:54 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","12551","Desktop TC_092:Successful Articles submenu Outsourcing cases Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:14:44 UTC 2025","passed","Wed Dec 03 06:14:56 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","122319","Mobile TC_059:Articles Popular button result with Empty result @regression","Browser:Google Chrome","Wed Dec 03 06:13:34 UTC 2025","passed","Wed Dec 03 06:15:37 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","12851","Desktop TC_018:Successful search modal close @regression","Browser:Google Chrome","Wed Dec 03 06:11:42 UTC 2025","passed","Wed Dec 03 06:11:55 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","15281","Tablet TC_144:Successful redirection of iCalender button @regression","Browser:Google Chrome","Wed Dec 03 06:13:26 UTC 2025","passed","Wed Dec 03 06:13:41 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8526","Tablet TC_069:Article newletter valid Subscription @regression","Browser:Google Chrome","Wed Dec 03 06:17:02 UTC 2025","passed","Wed Dec 03 06:17:11 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","49362","Tablet TC_134:Successful redirection of all official website of event cards of all events @regression","Browser:Google Chrome","Wed Dec 03 06:09:12 UTC 2025","passed","Wed Dec 03 06:10:01 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","16965","Laptop TC_012:Successful Colored Header Button redirection @regression","Browser:Google Chrome","Wed Dec 03 06:10:15 UTC 2025","passed","Wed Dec 03 06:10:32 UTC 2025","Navbar","functional/3_Navbar/navbar.spec.js","",""
"","17932","Desktop TC_141:Successful redirection ICalender of event cards of online events @regression","Browser:Google Chrome","Wed Dec 03 06:12:17 UTC 2025","passed","Wed Dec 03 06:12:35 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8714","Laptop TC_083:Articles Footer form Terms of use link @regression","Browser:Google Chrome","Wed Dec 03 06:09:13 UTC 2025","passed","Wed Dec 03 06:09:22 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","9921","Desktop TC_054:Successful bookmark of article with login @regression","Browser:Google Chrome","Wed Dec 03 06:14:25 UTC 2025","passed","Wed Dec 03 06:14:35 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","15653","Tablet TC_017:Successfully clearred searched value @regression","Browser:Google Chrome","Wed Dec 03 06:11:28 UTC 2025","passed","Wed Dec 03 06:11:44 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","11633","Mobile TC_018:Successful search modal close @regression","Browser:Google Chrome","Wed Dec 03 06:11:48 UTC 2025","passed","Wed Dec 03 06:12:00 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","9356","Mobile TC_035:Successful redirection on workshops @regression","Browser:Google Chrome","Wed Dec 03 06:13:26 UTC 2025","passed","Wed Dec 03 06:13:36 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","43739","Tablet TC_003:Successful login with session (talent) @regression","Browser:Google Chrome","Wed Dec 03 06:07:38 UTC 2025","passed","Wed Dec 03 06:08:22 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","104645","Mobile TC_052:Articles Popular button result with Empty result @regression","Browser:Google Chrome","Wed Dec 03 06:11:47 UTC 2025","passed","Wed Dec 03 06:13:31 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","8278","Tablet TC_088:Articles Footer form Podcasts Round Table redirection @regression","Browser:Google Chrome","Wed Dec 03 06:10:26 UTC 2025","passed","Wed Dec 03 06:10:34 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","8170","Mobile TC_138:Successful redirection Google Calender of event cards of online events @regression","Browser:Google Chrome","Wed Dec 03 06:11:24 UTC 2025","passed","Wed Dec 03 06:11:32 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8585","Desktop TC_014:Successful search modal seen @regression","Browser:Google Chrome","Wed Dec 03 06:10:33 UTC 2025","passed","Wed Dec 03 06:10:41 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","10798","Laptop TC_121:Check pagination of online events if present with Z-A filter @regression","Browser:Google Chrome","Wed Dec 03 06:12:57 UTC 2025","passed","Wed Dec 03 06:13:08 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","5909","Desktop TC_114:Check pagination of online events if present with oldest filter @regression","Browser:Google Chrome","Wed Dec 03 06:11:16 UTC 2025","passed","Wed Dec 03 06:11:22 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","14764","Mobile TC_008:Login with LinkdIn redirection link @regression","Browser:Google Chrome","Wed Dec 03 06:08:52 UTC 2025","passed","Wed Dec 03 06:09:07 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","46701","Tablet TC_086:Articles Footer form YouTube redirection @regression","Browser:Google Chrome","Wed Dec 03 06:10:04 UTC 2025","passed","Wed Dec 03 06:10:51 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","6961","Desktop TC_049:Successful new button result @regression","Browser:Google Chrome","Wed Dec 03 06:10:24 UTC 2025","passed","Wed Dec 03 06:10:31 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","16420","Desktop TC_056:Articles Filter Applied multiple filter @regression","Browser:Google Chrome","Wed Dec 03 06:07:30 UTC 2025","passed","Wed Dec 03 06:07:46 UTC 2025","All Articles filters","functional/5_AllArticles/filterAllArticles.spec.js","",""
"","6586","Desktop TC_078:Articles Footer form successful subscription @regression","Browser:Google Chrome","Wed Dec 03 06:08:15 UTC 2025","passed","Wed Dec 03 06:08:21 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","14673","Laptop TC_031:Successful redirection on Talent Platform submenu @regression","Browser:Google Chrome","Wed Dec 03 06:12:11 UTC 2025","passed","Wed Dec 03 06:12:26 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","9603","Laptop TC_128:Invalid Search functionality in All events @regression","Browser:Google Chrome","Wed Dec 03 06:07:25 UTC 2025","passed","Wed Dec 03 06:07:35 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","6971","Tablet TC_151: Footer form Republishing policy link @regression","Browser:Google Chrome","Wed Dec 03 06:14:12 UTC 2025","passed","Wed Dec 03 06:14:19 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","16196","Tablet TC_005:Login with Facebook redirection link @regression","Browser:Google Chrome","Wed Dec 03 06:07:53 UTC 2025","passed","Wed Dec 03 06:08:09 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","47698","Desktop TC_136:Successful redirection of all official website of event cards of offline events @regression","Browser:Google Chrome","Wed Dec 03 06:10:16 UTC 2025","passed","Wed Dec 03 06:11:03 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","13684","Mobile TC_104:Successful Articles submenu SPosored by unreal engine Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:08:34 UTC 2025","passed","Wed Dec 03 06:08:48 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","14493","Tablet TC_018:Successful search modal close @regression","Browser:Google Chrome","Wed Dec 03 06:11:44 UTC 2025","passed","Wed Dec 03 06:11:58 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","79537","Desktop TC_130:Invalid Search functionality in Offline events @regression","Browser:Google Chrome","Wed Dec 03 06:07:49 UTC 2025","passed","Wed Dec 03 06:09:09 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","23622","Desktop TC_010:Successful Sign up @regression","Browser:Google Chrome","Wed Dec 03 06:09:27 UTC 2025","passed","Wed Dec 03 06:09:51 UTC 2025","Signup to 80LV","functional/2_Signup/signup.spec.js","",""
"","18234","Tablet TC_117:Check pagination of all events if present with A-Z filter @regression","Browser:Google Chrome","Wed Dec 03 06:11:54 UTC 2025","passed","Wed Dec 03 06:12:12 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","11013","Desktop TC_017:Successfully clearred searched value @regression","Browser:Google Chrome","Wed Dec 03 06:11:22 UTC 2025","passed","Wed Dec 03 06:11:33 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","9637","Desktop TC_035:Successful redirection on workshops @regression","Browser:Google Chrome","Wed Dec 03 06:13:19 UTC 2025","passed","Wed Dec 03 06:13:29 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","15237","Laptop TC_089:Successful Articles submenu News Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:14:01 UTC 2025","passed","Wed Dec 03 06:14:16 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","10596","Laptop TC_014:Successful search modal seen @regression","Browser:Google Chrome","Wed Dec 03 06:10:41 UTC 2025","passed","Wed Dec 03 06:10:52 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","7513","Laptop TC_079:Articles Footer form About & Contact us link @regression","Browser:Google Chrome","Wed Dec 03 06:08:27 UTC 2025","passed","Wed Dec 03 06:08:35 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","12442","Mobile TC_091:Successful Articles submenu 80 Level Anivarsary Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:14:43 UTC 2025","passed","Wed Dec 03 06:14:55 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","14392","Laptop TC_011:Successful Advertise redirection @regression","Browser:Google Chrome","Wed Dec 03 06:09:53 UTC 2025","passed","Wed Dec 03 06:10:07 UTC 2025","Navbar","functional/3_Navbar/navbar.spec.js","",""
"","6194","Laptop TC_115:Check pagination of offline events if present with oldest filter @regression","Browser:Google Chrome","Wed Dec 03 06:11:27 UTC 2025","passed","Wed Dec 03 06:11:33 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","52198","Desktop TC_110:Successful Articles submenu 80 level China Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:09:56 UTC 2025","passed","Wed Dec 03 06:10:48 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","102577","Desktop TC_059:Articles Popular button result with Empty result @regression","Browser:Google Chrome","Wed Dec 03 06:11:52 UTC 2025","passed","Wed Dec 03 06:13:34 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","8287","Mobile TC_088:Articles Footer form Podcasts Round Table redirection @regression","Browser:Google Chrome","Wed Dec 03 06:10:27 UTC 2025","passed","Wed Dec 03 06:10:35 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","90525","Tablet TC_140:Successful redirection ICalender of event cards of all events @regression","Browser:Google Chrome","Wed Dec 03 06:11:58 UTC 2025","passed","Wed Dec 03 06:13:29 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","31432","Desktop TC_097:Successful Articles submenu VFX Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:15:46 UTC 2025","passed","Wed Dec 03 06:16:17 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","21646","Tablet TC_058:Articles Filter Applied All Articles filter button @regression","Browser:Google Chrome","Wed Dec 03 06:07:48 UTC 2025","passed","Wed Dec 03 06:08:10 UTC 2025","All Articles filters","functional/5_AllArticles/filterAllArticles.spec.js","",""
"","29284","Mobile TC_061:Articles middle banner visibility and redirection @regression","Browser:Google Chrome","Wed Dec 03 06:07:11 UTC 2025","passed","Wed Dec 03 06:07:40 UTC 2025","All Articles banner","functional/5_AllArticles/bannerAllArticles.spec.js","",""
"","10663","Tablet TC_157: Footer form YouTube redirection @regression","Browser:Google Chrome","Wed Dec 03 06:15:08 UTC 2025","passed","Wed Dec 03 06:15:18 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","4885","Laptop TC_144:Successful redirection of iCalender button @regression","Browser:Google Chrome","Wed Dec 03 06:13:23 UTC 2025","passed","Wed Dec 03 06:13:28 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8713","Tablet TC_148: Footer form email field validation @regression","Browser:Google Chrome","Wed Dec 03 06:13:55 UTC 2025","passed","Wed Dec 03 06:14:03 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","18038","Tablet TC_015:Successful search results @regression","Browser:Google Chrome","Wed Dec 03 06:10:52 UTC 2025","passed","Wed Dec 03 06:11:10 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","9700","Tablet TC_111:Successful Big Image Banner visbility and redirection @regression","Browser:Google Chrome","Wed Dec 03 06:10:54 UTC 2025","passed","Wed Dec 03 06:11:03 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8631","Mobile TC_128:Invalid Search functionality in All events @regression","Browser:Google Chrome","Wed Dec 03 06:07:27 UTC 2025","passed","Wed Dec 03 06:07:35 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","11101","Desktop TC_067:Article page right side promo banner visibility with redirection @regression","Browser:Google Chrome","Wed Dec 03 06:10:34 UTC 2025","passed","Wed Dec 03 06:10:45 UTC 2025","Articles promo banner","functional/5_AllArticles/promoImagebanner.spec.js","",""
"","7394","Desktop TC_138:Successful redirection Google Calender of event cards of online events @regression","Browser:Google Chrome","Wed Dec 03 06:11:16 UTC 2025","passed","Wed Dec 03 06:11:24 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8605","Laptop TC_074:Articles partners Explore buttons redirection @regression","Browser:Google Chrome","Wed Dec 03 06:17:45 UTC 2025","passed","Wed Dec 03 06:17:54 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","46214","Mobile TC_136:Successful redirection of all official website of event cards of offline events @regression","Browser:Google Chrome","Wed Dec 03 06:10:50 UTC 2025","passed","Wed Dec 03 06:11:36 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","47500","Mobile TC_134:Successful redirection of all official website of event cards of all events @regression","Browser:Google Chrome","Wed Dec 03 06:09:40 UTC 2025","passed","Wed Dec 03 06:10:27 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","10400","Mobile TC_068:Article newletter invalid email subscription Check @regression","Browser:Google Chrome","Wed Dec 03 06:16:55 UTC 2025","passed","Wed Dec 03 06:17:05 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","20882","Laptop TC_131:Check expantion and collapse of events card in all events tab @regression","Browser:Google Chrome","Wed Dec 03 06:08:08 UTC 2025","passed","Wed Dec 03 06:08:28 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","45864","Tablet TC_156: Footer form Twitter redirection @regression","Browser:Google Chrome","Wed Dec 03 06:14:57 UTC 2025","passed","Wed Dec 03 06:15:42 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","12912","Laptop TC_033:Successful redirection on Talent Platform submenu (with company login) @regression","Browser:Google Chrome","Wed Dec 03 06:12:53 UTC 2025","passed","Wed Dec 03 06:13:06 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","21587","Desktop TC_129:Invalid Search functionality in Online events @regression","Browser:Google Chrome","Wed Dec 03 06:07:34 UTC 2025","passed","Wed Dec 03 06:07:56 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","17620","Tablet TC_158: Footer form Instagram redirection @regression","Browser:Google Chrome","Wed Dec 03 06:15:23 UTC 2025","passed","Wed Dec 03 06:15:40 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","6194","Mobile TC_150: Footer form About & Contact us link @regression","Browser:Google Chrome","Wed Dec 03 06:14:06 UTC 2025","passed","Wed Dec 03 06:14:12 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","5783","Tablet TC_149: Footer form successful subscription @regression","Browser:Google Chrome","Wed Dec 03 06:14:00 UTC 2025","passed","Wed Dec 03 06:14:06 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8060","Laptop TC_063:Successful Pagination Right Arrow visibility and functionality Check @regression","Browser:Google Chrome","Wed Dec 03 06:16:02 UTC 2025","passed","Wed Dec 03 06:16:10 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","45316","Laptop TC_113:Check pagination of all events if present with oldest filter @regression","Browser:Google Chrome","Wed Dec 03 06:11:09 UTC 2025","passed","Wed Dec 03 06:11:54 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","23103","Tablet TC_133:Check expantion and collapse of events card of events in offline events tab @regression","Browser:Google Chrome","Wed Dec 03 06:08:49 UTC 2025","passed","Wed Dec 03 06:09:12 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","7775","Mobile TC_156: Footer form Twitter redirection @regression","Browser:Google Chrome","Wed Dec 03 06:15:00 UTC 2025","passed","Wed Dec 03 06:15:08 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","21267","Mobile TC_058:Articles Filter Applied All Articles filter button @regression","Browser:Google Chrome","Wed Dec 03 06:07:51 UTC 2025","passed","Wed Dec 03 06:08:13 UTC 2025","All Articles filters","functional/5_AllArticles/filterAllArticles.spec.js","",""
"","8219","Laptop TC_148: Footer form email field validation @regression","Browser:Google Chrome","Wed Dec 03 06:13:52 UTC 2025","passed","Wed Dec 03 06:14:00 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","26315","Desktop TC_115:Check pagination of offline events if present with oldest filter @regression","Browser:Google Chrome","Wed Dec 03 06:11:25 UTC 2025","passed","Wed Dec 03 06:11:51 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","7899","Mobile TC_081:Articles Footer form Disclaimer link @regression","Browser:Google Chrome","Wed Dec 03 06:08:57 UTC 2025","passed","Wed Dec 03 06:09:05 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","12862","Mobile TC_095:Successful Articles submenu Character Art Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:15:43 UTC 2025","passed","Wed Dec 03 06:15:56 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","20175","Tablet @regression TC_009:Login with Twitter redirection link","Browser:Google Chrome","Wed Dec 03 06:09:07 UTC 2025","passed","Wed Dec 03 06:09:27 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","35935","Mobile TC_050:Articles New button result with five filters applied @regression","Browser:Google Chrome","Wed Dec 03 06:10:48 UTC 2025","passed","Wed Dec 03 06:11:24 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","15452","Tablet TC_032:Successful redirection on Job board submenu @regression","Browser:Google Chrome","Wed Dec 03 06:12:38 UTC 2025","passed","Wed Dec 03 06:12:53 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","8609","Desktop TC_077:Articles Footer form email field validation @regression","Browser:Google Chrome","Wed Dec 03 06:08:06 UTC 2025","passed","Wed Dec 03 06:08:15 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","17860","Laptop TC_101:Successful Articles submenu Materials Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:07:41 UTC 2025","passed","Wed Dec 03 06:07:59 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","49403","Tablet TC_135:Successful redirection of all official website of event cards of online events @regression","Browser:Google Chrome","Wed Dec 03 06:10:06 UTC 2025","passed","Wed Dec 03 06:10:55 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","7541","Mobile TC_113:Check pagination of all events if present with oldest filter @regression","Browser:Google Chrome","Wed Dec 03 06:11:14 UTC 2025","passed","Wed Dec 03 06:11:22 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","13228","Desktop TC_104:Successful Articles submenu SPosored by unreal engine Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:08:27 UTC 2025","passed","Wed Dec 03 06:08:40 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","38211","Tablet TC_013:Successful Company Logo Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:10:32 UTC 2025","passed","Wed Dec 03 06:11:10 UTC 2025","Navbar","functional/3_Navbar/navbar.spec.js","",""
"","13578","Desktop TC_015:Successful search results @regression","Browser:Google Chrome","Wed Dec 03 06:10:51 UTC 2025","passed","Wed Dec 03 06:11:04 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","9251","Mobile TC_120:Check pagination of online events if present with A-Z filter @regression","Browser:Google Chrome","Wed Dec 03 06:12:48 UTC 2025","passed","Wed Dec 03 06:12:57 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","14089","Desktop TC_145:Featured Events Pagination functionality @regression","Browser:Google Chrome","Wed Dec 03 06:13:29 UTC 2025","passed","Wed Dec 03 06:13:43 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","6430","Laptop TC_149: Footer form successful subscription @regression","Browser:Google Chrome","Wed Dec 03 06:14:00 UTC 2025","passed","Wed Dec 03 06:14:06 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","7592","Mobile TC_159: Footer form Podcasts Round Table redirection @regression","Browser:Google Chrome","Wed Dec 03 06:15:37 UTC 2025","passed","Wed Dec 03 06:15:45 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","17018","Desktop TC_151: Footer form Republishing policy link @regression","Browser:Google Chrome","Wed Dec 03 06:14:09 UTC 2025","passed","Wed Dec 03 06:14:26 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","15979","Tablet TC_106:Successful Articles submenu Digest Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:09:01 UTC 2025","passed","Wed Dec 03 06:09:17 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","48269","Laptop TC_134:Successful redirection of all official website of event cards of all events @regression","Browser:Google Chrome","Wed Dec 03 06:09:09 UTC 2025","passed","Wed Dec 03 06:09:57 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
